dim,prec,M,N_total,N_per_dim,tol,max_sp,subprob,npts,size1,size2,size3,cells,off1,off2,off3
2,d,10000000,9998244,3162,1e-06,2500,2349,2500,663,11,1,7293,574,1853,0
2,d,10000000,9998244,3162,1e-06,2500,2350,2500,648,11,1,7128,1213,1853,0
2,d,10000000,9998244,3162,1e-06,2500,2351,2500,647,11,1,7117,1837,1853,0
2,d,10000000,9998244,3162,1e-06,2500,2352,2500,632,11,1,6952,2461,1853,0
2,d,10000000,9998244,3162,1e-06,2500,2353,2500,3170,15,1,47550,-3,1853,0
2,d,10000000,9998244,3162,1e-06,2500,2354,2500,662,11,1,7282,525,1857,0
2,d,10000000,9998244,3162,1e-06,2500,2355,2500,632,11,1,6952,1165,1857,0
2,d,10000000,9998244,3162,1e-06,2500,2356,2500,647,11,1,7117,1774,1857,0
2,d,10000000,9998244,3162,1e-06,2500,2357,2500,647,11,1,7117,2397,1857,0
2,d,10000000,9998244,3162,1e-06,2500,2358,2500,3170,15,1,47550,-3,1857,0
2,d,10000000,9998244,3162,1e-06,2500,2359,2500,648,11,1,7128,477,1861,0
2,d,10000000,9998244,3162,1e-06,2500,2360,2500,631,11,1,6941,1101,1861,0
2,d,10000000,9998244,3162,1e-06,2500,2361,2500,648,11,1,7128,1709,1861,0
2,d,10000000,9998244,3162,1e-06,2500,2362,2500,648,11,1,7128,2333,1861,0
2,d,10000000,9998244,3162,1e-06,2500,2363,2500,3170,15,1,47550,-3,1861,0
2,d,10000000,9998244,3162,1e-06,2500,2364,2500,645,11,1,7095,430,1865,0
2,d,10000000,9998244,3162,1e-06,2500,2365,2500,631,11,1,6941,1053,1865,0
2,d,10000000,9998244,3162,1e-06,2500,2366,2500,647,11,1,7117,1661,1865,0
2,d,10000000,9998244,3162,1e-06,2500,2367,2500,630,11,1,6930,2287,1865,0
2,d,10000000,9998244,3162,1e-06,2500,2368,2500,3170,15,1,47550,-3,1865,0
2,d,10000000,9998244,3162,1e-06,2500,2369,2500,645,11,1,7095,367,1869,0
2,d,10000000,9998244,3162,1e-06,2500,2370,2500,630,11,1,6930,990,1869,0
2,d,10000000,9998244,3162,1e-06,2500,2371,2500,647,11,1,7117,1598,1869,0
2,d,10000000,9998244,3162,1e-06,2500,2372,2500,632,11,1,6952,2221,1869,0
2,d,10000000,9998244,3162,1e-06,2500,2373,2500,3170,15,1,47550,-3,1869,0
2,d,10000000,9998244,3162,1e-06,2500,2374,2500,644,11,1,7084,289,1873,0
2,d,10000000,9998244,3162,1e-06,2500,2375,2500,647,11,1,7117,910,1873,0
2,d,10000000,9998244,3162,1e-06,2500,2376,2500,647,11,1,7117,1549,1873,0
2,d,10000000,9998244,3162,1e-06,2500,2377,2500,631,11,1,6941,2174,1873,0
2,d,10000000,9998244,3162,1e-06,2500,2378,2500,3169,15,1,47535,-2,1873,0
2,d,10000000,9998244,3162,1e-06,2500,2379,2500,632,11,1,6952,269,1877,0
2,d,10000000,9998244,3162,1e-06,2500,2380,2500,664,11,1,7304,877,1877,0
2,d,10000000,9998244,3162,1e-06,2500,2381,2500,648,11,1,7128,1517,1877,0
2,d,10000000,9998244,3162,1e-06,2500,2382,2500,631,11,1,6941,2142,1877,0
2,d,10000000,9998244,3162,1e-06,2500,2383,2500,3170,15,1,47550,-3,1877,0
2,d,10000000,9998244,3162,1e-06,2500,2384,2500,648,11,1,7128,221,1881,0
2,d,10000000,9998244,3162,1e-06,2500,2385,2500,647,11,1,7117,845,1881,0
2,d,10000000,9998244,3162,1e-06,2500,2386,2500,631,11,1,6941,1470,1881,0
2,d,10000000,9998244,3162,1e-06,2500,2387,2500,647,11,1,7117,2078,1881,0
2,d,10000000,9998244,3162,1e-06,2500,2388,2500,3170,15,1,47550,-3,1881,0
2,d,10000000,9998244,3162,1e-06,2500,2389,2500,647,11,1,7117,158,1885,0
2,d,10000000,9998244,3162,1e-06,2500,2390,2500,631,11,1,6941,782,1885,0
2,d,10000000,9998244,3162,1e-06,2500,2391,2500,632,11,1,6952,1405,1885,0
2,d,10000000,9998244,3162,1e-06,2500,2392,2500,632,11,1,6952,2013,1885,0
2,d,10000000,9998244,3162,1e-06,2500,2393,2500,3170,15,1,47550,-3,1885,0
2,d,10000000,9998244,3162,1e-06,2500,2394,2500,632,11,1,6952,93,1889,0
2,d,10000000,9998244,3162,1e-06,2500,2395,2500,647,11,1,7117,702,1889,0
2,d,10000000,9998244,3162,1e-06,2500,2396,2500,648,11,1,7128,1325,1889,0
2,d,10000000,9998244,3162,1e-06,2500,2397,2500,647,11,1,7117,1950,1889,0
2,d,10000000,9998244,3162,1e-06,2500,2398,2500,3170,15,1,47550,-3,1889,0
2,d,10000000,9998244,3162,1e-06,2500,2399,2500,646,11,1,7106,63,1893,0
2,d,10000000,9998244,3162,1e-06,2500,2400,2500,647,11,1,7117,701,1893,0
2,d,10000000,9998244,3162,1e-06,2500,2401,2500,648,11,1,7128,1325,1893,0
2,d,10000000,9998244,3162,1e-06,2500,2402,2500,635,11,1,6985,1953,1893,0
2,d,10000000,9998244,3162,1e-06,2500,2403,2500,3170,15,1,47550,-3,1893,0
2,d,10000000,9998244,3162,1e-06,2500,2404,2500,632,11,1,6952,45,1897,0
2,d,10000000,9998244,3162,1e-06,2500,2405,2500,674,11,1,7414,657,1897,0
2,d,10000000,9998244,3162,1e-06,2500,2406,2500,631,11,1,6941,1310,1897,0
2,d,10000000,9998244,3162,1e-06,2500,2407,2500,663,11,1,7293,1917,1897,0
2,d,10000000,9998244,3162,1e-06,2500,2408,2500,3170,15,1,47550,-3,1897,0
2,d,10000000,9998244,3162,1e-06,2500,2409,2500,663,11,1,7293,29,1901,0
2,d,10000000,9998244,3162,1e-06,2500,2410,2500,646,11,1,7106,669,1901,0
2,d,10000000,9998244,3162,1e-06,2500,2411,2500,677,11,1,7447,1293,1901,0
2,d,10000000,9998244,3162,1e-06,2500,2412,2500,631,11,1,6941,1949,1901,0
2,d,10000000,9998244,3162,1e-06,2500,2413,2500,3169,15,1,47535,-3,1901,0
2,d,10000000,9998244,3162,1e-06,2500,2414,2500,648,11,1,7128,29,1905,0
2,d,10000000,9998244,3162,1e-06,2500,2415,2500,648,11,1,7128,653,1905,0
2,d,10000000,9998244,3162,1e-06,2500,2416,2500,648,11,1,7128,1277,1905,0
2,d,10000000,9998244,3162,1e-06,2500,2417,2500,632,11,1,6952,1901,1905,0
2,d,10000000,9998244,3162,1e-06,2500,2418,2500,648,11,1,7128,2509,1905,0
2,d,10000000,9998244,3162,1e-06,2500,2419,2500,3170,15,1,47550,-3,1905,0
2,d,10000000,9998244,3162,1e-06,2500,2420,2500,632,11,1,6952,605,1909,0
2,d,10000000,9998244,3162,1e-06,2500,2421,2500,648,11,1,7128,1213,1909,0
2,d,10000000,9998244,3162,1e-06,2500,2422,2500,659,11,1,7249,1841,1909,0
2,d,10000000,9998244,3162,1e-06,2500,2423,2500,646,11,1,7106,2478,1909,0
2,d,10000000,9998244,3162,1e-06,2500,2424,2500,3170,15,1,47550,-3,1909,0
2,d,10000000,9998244,3162,1e-06,2500,2425,2500,646,11,1,7106,573,1913,0
2,d,10000000,9998244,3162,1e-06,2500,2426,2500,648,11,1,7128,1197,1913,0
2,d,10000000,9998244,3162,1e-06,2500,2427,2500,632,11,1,6952,1821,1913,0
2,d,10000000,9998244,3162,1e-06,2500,2428,2500,648,11,1,7128,2429,1913,0
2,d,10000000,9998244,3162,1e-06,2500,2429,2500,3170,15,1,47550,-3,1913,0
2,d,10000000,9998244,3162,1e-06,2500,2430,2500,662,11,1,7282,511,1917,0
2,d,10000000,9998244,3162,1e-06,2500,2431,2500,643,11,1,7073,1149,1917,0
2,d,10000000,9998244,3162,1e-06,2500,2432,2500,648,11,1,7128,1773,1917,0
2,d,10000000,9998244,3162,1e-06,2500,2433,2500,632,11,1,6952,2397,1917,0
2,d,10000000,9998244,3162,1e-06,2500,2434,2500,3170,15,1,47550,-3,1917,0
2,d,10000000,9998244,3162,1e-06,2500,2435,2500,647,11,1,7117,478,1921,0
2,d,10000000,9998244,3162,1e-06,2500,2436,2500,661,11,1,7271,1101,1921,0
2,d,10000000,9998244,3162,1e-06,2500,2437,2500,648,11,1,7128,1741,1921,0
2,d,10000000,9998244,3162,1e-06,2500,2438,2500,677,11,1,7447,2368,1921,0
2,d,10000000,9998244,3162,1e-06,2500,2439,2500,3169,15,1,47535,-3,1921,0
2,d,10000000,9998244,3162,1e-06,2500,2440,2500,663,11,1,7293,477,1925,0
2,d,10000000,9998244,3162,1e-06,2500,2441,2500,645,11,1,7095,1117,1925,0
2,d,10000000,9998244,3162,1e-06,2500,2442,2500,632,11,1,6952,1741,1925,0
2,d,10000000,9998244,3162,1e-06,2500,2443,2500,646,11,1,7106,2351,1925,0
2,d,10000000,9998244,3162,1e-06,2500,2444,2500,3169,15,1,47535,-3,1925,0
2,d,10000000,9998244,3162,1e-06,2500,2445,2500,648,11,1,7128,445,1929,0
2,d,10000000,9998244,3162,1e-06,2500,2446,2500,663,11,1,7293,1070,1929,0
2,d,10000000,9998244,3162,1e-06,2500,2447,2500,663,11,1,7293,1710,1929,0
2,d,10000000,9998244,3162,1e-06,2500,2448,2500,648,11,1,7128,2349,1929,0
2,d,10000000,9998244,3162,1e-06,2500,2449,2500,3170,15,1,47550,-3,1929,0
2,d,10000000,9998244,3162,1e-06,2500,2450,2500,636,11,1,6996,441,1933,0
2,d,10000000,9998244,3162,1e-06,2500,2451,2500,646,11,1,7106,1054,1933,0
2,d,10000000,9998244,3162,1e-06,2500,2452,2500,648,11,1,7128,1677,1933,0
2,d,10000000,9998244,3162,1e-06,2500,2453,2500,647,11,1,7117,2302,1933,0
2,d,10000000,9998244,3162,1e-06,2500,2454,2500,3170,15,1,47550,-3,1933,0
2,d,10000000,9998244,3162,1e-06,2500,2455,2500,647,11,1,7117,381,1937,0
2,d,10000000,9998244,3162,1e-06,2500,2456,2500,631,11,1,6941,1005,1937,0
2,d,10000000,9998244,3162,1e-06,2500,2457,2500,630,11,1,6930,1614,1937,0
2,d,10000000,9998244,3162,1e-06,2500,2458,2500,646,11,1,7106,2238,1937,0
2,d,10000000,9998244,3162,1e-06,2500,2459,2500,3170,15,1,47550,-3,1937,0
2,d,10000000,9998244,3162,1e-06,2500,2460,2500,664,11,1,7304,317,1941,0
2,d,10000000,9998244,3162,1e-06,2500,2461,2500,648,11,1,7128,957,1941,0
2,d,10000000,9998244,3162,1e-06,2500,2462,2500,648,11,1,7128,1581,1941,0
2,d,10000000,9998244,3162,1e-06,2500,2463,2500,632,11,1,6952,2205,1941,0
2,d,10000000,9998244,3162,1e-06,2500,2464,2500,3170,15,1,47550,-3,1941,0
2,d,10000000,9998244,3162,1e-06,2500,2465,2500,664,11,1,7304,301,1945,0
2,d,10000000,9998244,3162,1e-06,2500,2466,2500,646,11,1,7106,942,1945,0
2,d,10000000,9998244,3162,1e-06,2500,2467,2500,646,11,1,7106,1565,1945,0
2,d,10000000,9998244,3162,1e-06,2500,2468,2500,648,11,1,7128,2189,1945,0
2,d,10000000,9998244,3162,1e-06,2500,2469,2500,3170,15,1,47550,-3,1945,0
2,d,10000000,9998244,3162,1e-06,2500,2470,2500,663,11,1,7293,270,1949,0
2,d,10000000,9998244,3162,1e-06,2500,2471,2500,632,11,1,6952,909,1949,0
2,d,10000000,9998244,3162,1e-06,2500,2472,2500,647,11,1,7117,1517,1949,0
2,d,10000000,9998244,3162,1e-06,2500,2473,2500,636,11,1,6996,2141,1949,0
2,d,10000000,9998244,3162,1e-06,2500,2474,2500,3170,15,1,47550,-3,1949,0
2,d,10000000,9998244,3162,1e-06,2500,2475,2500,647,11,1,7117,221,1953,0
2,d,10000000,9998244,3162,1e-06,2500,2476,2500,632,11,1,6952,845,1953,0
2,d,10000000,9998244,3162,1e-06,2500,2477,2500,648,11,1,7128,1453,1953,0
2,d,10000000,9998244,3162,1e-06,2500,2478,2500,632,11,1,6952,2077,1953,0
2,d,10000000,9998244,3162,1e-06,2500,2479,2500,3169,15,1,47535,-2,1953,0
2,d,10000000,9998244,3162,1e-06,2500,2480,2500,646,11,1,7106,141,1957,0
2,d,10000000,9998244,3162,1e-06,2500,2481,2500,632,11,1,6952,765,1957,0
2,d,10000000,9998244,3162,1e-06,2500,2482,2500,664,11,1,7304,1373,1957,0
2,d,10000000,9998244,3162,1e-06,2500,2483,2500,648,11,1,7128,2013,1957,0
2,d,10000000,9998244,3162,1e-06,2500,2484,2500,3170,15,1,47550,-3,1957,0
2,d,10000000,9998244,3162,1e-06,2500,2485,2500,648,11,1,7128,109,1961,0
2,d,10000000,9998244,3162,1e-06,2500,2486,2500,664,11,1,7304,733,1961,0
2,d,10000000,9998244,3162,1e-06,2500,2487,2500,648,11,1,7128,1373,1961,0
2,d,10000000,9998244,3162,1e-06,2500,2488,2500,631,11,1,6941,1998,1961,0
2,d,10000000,9998244,3162,1e-06,2500,2489,2500,3170,15,1,47550,-3,1961,0
2,d,10000000,9998244,3162,1e-06,2500,2490,2500,661,11,1,7271,93,1965,0
2,d,10000000,9998244,3162,1e-06,2500,2491,2500,632,11,1,6952,733,1965,0
2,d,10000000,9998244,3162,1e-06,2500,2492,2500,648,11,1,7128,1341,1965,0
2,d,10000000,9998244,3162,1e-06,2500,2493,2500,660,11,1,7260,1966,1965,0
2,d,10000000,9998244,3162,1e-06,2500,2494,2500,3170,15,1,47550,-3,1965,0
2,d,10000000,9998244,3162,1e-06,2500,2495,2500,662,11,1,7282,62,1969,0
2,d,10000000,9998244,3162,1e-06,2500,2496,2500,648,11,1,7128,701,1969,0
2,d,10000000,9998244,3162,1e-06,2500,2497,2500,654,11,1,7194,1326,1969,0
2,d,10000000,9998244,3162,1e-06,2500,2498,2500,648,11,1,7128,1965,1969,0
2,d,10000000,9998244,3162,1e-06,2500,2499,2500,3170,15,1,47550,-3,1969,0
2,d,10000000,9998244,3162,1e-06,2500,2500,2500,645,11,1,7095,47,1973,0
2,d,10000000,9998244,3162,1e-06,2500,2501,2500,631,11,1,6941,670,1973,0
2,d,10000000,9998244,3162,1e-06,2500,2502,2500,646,11,1,7106,1279,1973,0
2,d,10000000,9998244,3162,1e-06,2500,2503,2500,647,11,1,7117,1901,1973,0
2,d,10000000,9998244,3162,1e-06,2500,2504,2500,632,11,1,6952,2525,1973,0
2,d,10000000,9998244,3162,1e-06,2500,2505,2500,3170,15,1,47550,-3,1973,0
2,d,10000000,9998244,3162,1e-06,2500,2506,2500,660,11,1,7260,592,1977,0
2,d,10000000,9998244,3162,1e-06,2500,2507,2500,645,11,1,7095,1232,1977,0
2,d,10000000,9998244,3162,1e-06,2500,2508,2500,647,11,1,7117,1853,1977,0
2,d,10000000,9998244,3162,1e-06,2500,2509,2500,647,11,1,7117,2478,1977,0
2,d,10000000,9998244,3162,1e-06,2500,2510,2500,3170,15,1,47550,-3,1977,0
2,d,10000000,9998244,3162,1e-06,2500,2511,2500,639,11,1,7029,566,1981,0
2,d,10000000,9998244,3162,1e-06,2500,2512,2500,647,11,1,7117,1182,1981,0
2,d,10000000,9998244,3162,1e-06,2500,2513,2500,648,11,1,7128,1805,1981,0
2,d,10000000,9998244,3162,1e-06,2500,2514,2500,647,11,1,7117,2429,1981,0
2,d,10000000,9998244,3162,1e-06,2500,2515,2500,3170,15,1,47550,-3,1981,0
2,d,10000000,9998244,3162,1e-06,2500,2516,2500,632,11,1,6952,509,1985,0
2,d,10000000,9998244,3162,1e-06,2500,2517,2500,660,11,1,7260,1118,1985,0
2,d,10000000,9998244,3162,1e-06,2500,2518,2500,648,11,1,7128,1757,1985,0
2,d,10000000,9998244,3162,1e-06,2500,2519,2500,648,11,1,7128,2381,1985,0
2,d,10000000,9998244,3162,1e-06,2500,2520,2500,3169,15,1,47535,-2,1985,0
2,d,10000000,9998244,3162,1e-06,2500,2521,2500,639,11,1,7029,470,1989,0
2,d,10000000,9998244,3162,1e-06,2500,2522,2500,632,11,1,6952,1085,1989,0
2,d,10000000,9998244,3162,1e-06,2500,2523,2500,632,11,1,6952,1693,1989,0
2,d,10000000,9998244,3162,1e-06,2500,2524,2500,663,11,1,7293,2302,1989,0
2,d,10000000,9998244,3162,1e-06,2500,2525,2500,3170,15,1,47550,-3,1989,0
2,d,10000000,9998244,3162,1e-06,2500,2526,2500,646,11,1,7106,414,1993,0
2,d,10000000,9998244,3162,1e-06,2500,2527,2500,647,11,1,7117,1037,1993,0
2,d,10000000,9998244,3162,1e-06,2500,2528,2500,647,11,1,7117,1662,1993,0
2,d,10000000,9998244,3162,1e-06,2500,2529,2500,663,11,1,7293,2285,1993,0
2,d,10000000,9998244,3162,1e-06,2500,2530,2500,3170,15,1,47550,-3,1993,0
2,d,10000000,9998244,3162,1e-06,2500,2531,2500,646,11,1,7106,383,1997,0
2,d,10000000,9998244,3162,1e-06,2500,2532,2500,658,11,1,7238,1010,1997,0
2,d,10000000,9998244,3162,1e-06,2500,2533,2500,661,11,1,7271,1646,1997,0
2,d,10000000,9998244,3162,1e-06,2500,2534,2500,630,11,1,6930,2287,1997,0
2,d,10000000,9998244,3162,1e-06,2500,2535,2500,3169,15,1,47535,-3,1997,0
2,d,10000000,9998244,3162,1e-06,2500,2536,2500,674,11,1,7414,368,2001,0
2,d,10000000,9998244,3162,1e-06,2500,2537,2500,631,11,1,6941,1022,2001,0
2,d,10000000,9998244,3162,1e-06,2500,2538,2500,641,11,1,7051,1635,2001,0
2,d,10000000,9998244,3162,1e-06,2500,2539,2500,648,11,1,7128,2253,2001,0
2,d,10000000,9998244,3162,1e-06,2500,2540,2500,3169,15,1,47535,-3,2001,0
2,d,10000000,9998244,3162,1e-06,2500,2541,2500,630,11,1,6930,350,2005,0
2,d,10000000,9998244,3162,1e-06,2500,2542,2500,647,11,1,7117,958,2005,0
2,d,10000000,9998244,3162,1e-06,2500,2543,2500,646,11,1,7106,1582,2005,0
2,d,10000000,9998244,3162,1e-06,2500,2544,2500,647,11,1,7117,2206,2005,0
2,d,10000000,9998244,3162,1e-06,2500,2545,2500,3170,15,1,47550,-3,2005,0
2,d,10000000,9998244,3162,1e-06,2500,2546,2500,647,11,1,7117,301,2009,0
2,d,10000000,9998244,3162,1e-06,2500,2547,2500,615,11,1,6765,926,2009,0
2,d,10000000,9998244,3162,1e-06,2500,2548,2500,648,11,1,7128,1517,2009,0
2,d,10000000,9998244,3162,1e-06,2500,2549,2500,647,11,1,7117,2142,2009,0
2,d,10000000,9998244,3162,1e-06,2500,2550,2500,3169,15,1,47535,-2,2009,0
2,d,10000000,9998244,3162,1e-06,2500,2551,2500,648,11,1,7128,253,2013,0
2,d,10000000,9998244,3162,1e-06,2500,2552,2500,663,11,1,7293,878,2013,0
2,d,10000000,9998244,3162,1e-06,2500,2553,2500,648,11,1,7128,1517,2013,0
2,d,10000000,9998244,3162,1e-06,2500,2554,2500,647,11,1,7117,2141,2013,0
2,d,10000000,9998244,3162,1e-06,2500,2555,2500,3170,15,1,47550,-3,2013,0
2,d,10000000,9998244,3162,1e-06,2500,2556,2500,648,11,1,7128,221,2017,0
2,d,10000000,9998244,3162,1e-06,2500,2557,2500,663,11,1,7293,846,2017,0
2,d,10000000,9998244,3162,1e-06,2500,2558,2500,631,11,1,6941,1486,2017,0
2,d,10000000,9998244,3162,1e-06,2500,2559,2500,632,11,1,6952,2093,2017,0
2,d,10000000,9998244,3162,1e-06,2500,2560,2500,3170,15,1,47550,-3,2017,0
2,d,10000000,9998244,3162,1e-06,2500,2561,2500,631,11,1,6941,173,2021,0
2,d,10000000,9998244,3162,1e-06,2500,2562,2500,648,11,1,7128,781,2021,0
2,d,10000000,9998244,3162,1e-06,2500,2563,2500,647,11,1,7117,1405,2021,0
2,d,10000000,9998244,3162,1e-06,2500,2564,2500,679,11,1,7469,2029,2021,0
2,d,10000000,9998244,3162,1e-06,2500,2565,2500,3170,15,1,47550,-3,2021,0
2,d,10000000,9998244,3162,1e-06,2500,2566,2500,644,11,1,7084,158,2025,0
2,d,10000000,9998244,3162,1e-06,2500,2567,2500,648,11,1,7128,781,2025,0
2,d,10000000,9998244,3162,1e-06,2500,2568,2500,648,11,1,7128,1405,2025,0
2,d,10000000,9998244,3162,1e-06,2500,2569,2500,648,11,1,7128,2029,2025,0
2,d,10000000,9998244,3162,1e-06,2500,2570,2500,3169,15,1,47535,-3,2025,0
2,d,10000000,9998244,3162,1e-06,2500,2571,2500,664,11,1,7304,93,2029,0
2,d,10000000,9998244,3162,1e-06,2500,2572,2500,648,11,1,7128,733,2029,0
2,d,10000000,9998244,3162,1e-06,2500,2573,2500,632,11,1,6952,1357,2029,0
2,d,10000000,9998244,3162,1e-06,2500,2574,2500,663,11,1,7293,1966,2029,0
2,d,10000000,9998244,3162,1e-06,2500,2575,2500,3170,15,1,47550,-3,2029,0
2,d,10000000,9998244,3162,1e-06,2500,2576,2500,646,11,1,7106,78,2033,0
2,d,10000000,9998244,3162,1e-06,2500,2577,2500,646,11,1,7106,702,2033,0
2,d,10000000,9998244,3162,1e-06,2500,2578,2500,663,11,1,7293,1325,2033,0
2,d,10000000,9998244,3162,1e-06,2500,2579,2500,648,11,1,7128,1965,2033,0
2,d,10000000,9998244,3162,1e-06,2500,2580,2500,3169,15,1,47535,-2,2033,0
2,d,10000000,9998244,3162,1e-06,2500,2581,2500,645,11,1,7095,77,2037,0
2,d,10000000,9998244,3162,1e-06,2500,2582,2500,632,11,1,6952,701,2037,0
2,d,10000000,9998244,3162,1e-06,2500,2583,2500,660,11,1,7260,1309,2037,0
2,d,10000000,9998244,3162,1e-06,2500,2584,2500,648,11,1,7128,1949,2037,0
2,d,10000000,9998244,3162,1e-06,2500,2585,2500,3170,15,1,47550,-3,2037,0
2,d,10000000,9998244,3162,1e-06,2500,2586,2500,664,11,1,7304,29,2041,0
2,d,10000000,9998244,3162,1e-06,2500,2587,2500,646,11,1,7106,669,2041,0
2,d,10000000,9998244,3162,1e-06,2500,2588,2500,647,11,1,7117,1294,2041,0
2,d,10000000,9998244,3162,1e-06,2500,2589,2500,630,11,1,6930,1918,2041,0
2,d,10000000,9998244,3162,1e-06,2500,2590,2500,3167,14,1,44338,-1,2041,0
2,d,10000000,9998244,3162,1e-06,2500,2591,2500,648,11,1,7128,-3,2045,0
2,d,10000000,9998244,3162,1e-06,2500,2592,2500,658,11,1,7238,622,2045,0
2,d,10000000,9998244,3162,1e-06,2500,2593,2500,648,11,1,7128,1261,2045,0
2,d,10000000,9998244,3162,1e-06,2500,2594,2500,663,11,1,7293,1885,2045,0
2,d,10000000,9998244,3162,1e-06,2500,2595,2500,3170,15,1,47550,-3,2045,0
2,d,10000000,9998244,3162,1e-06,2500,2596,2500,648,11,1,7128,-3,2049,0
2,d,10000000,9998244,3162,1e-06,2500,2597,2500,663,11,1,7293,621,2049,0
2,d,10000000,9998244,3162,1e-06,2500,2598,2500,648,11,1,7128,1261,2049,0
2,d,10000000,9998244,3162,1e-06,2500,2599,2500,676,11,1,7436,1889,2049,0
2,d,10000000,9998244,3162,1e-06,2500,2600,2500,3170,15,1,47550,-3,2049,0
2,d,10000000,9998244,3162,1e-06,2500,2601,2500,632,11,1,6952,-3,2053,0
2,d,10000000,9998244,3162,1e-06,2500,2602,2500,647,11,1,7117,605,2053,0
2,d,10000000,9998244,3162,1e-06,2500,2603,2500,648,11,1,7128,1229,2053,0
2,d,10000000,9998244,3162,1e-06,2500,2604,2500,631,11,1,6941,1854,2053,0
2,d,10000000,9998244,3162,1e-06,2500,2605,2500,661,11,1,7271,2462,2053,0
2,d,10000000,9998244,3162,1e-06,2500,2606,2500,3170,15,1,47550,-3,2053,0
2,d,10000000,9998244,3162,1e-06,2500,2607,2500,663,11,1,7293,542,2057,0
2,d,10000000,9998244,3162,1e-06,2500,2608,2500,655,11,1,7205,1182,2057,0
2,d,10000000,9998244,3162,1e-06,2500,2609,2500,644,11,1,7084,1821,2057,0
2,d,10000000,9998244,3162,1e-06,2500,2610,2500,648,11,1,7128,2445,2057,0
2,d,10000000,9998244,3162,1e-06,2500,2611,2500,3169,15,1,47535,-2,2057,0
2,d,10000000,9998244,3162,1e-06,2500,2612,2500,662,11,1,7282,543,2061,0
2,d,10000000,9998244,3162,1e-06,2500,2613,2500,662,11,1,7282,1182,2061,0
2,d,10000000,9998244,3162,1e-06,2500,2614,2500,647,11,1,7117,1837,2061,0
2,d,10000000,9998244,3162,1e-06,2500,2615,2500,631,11,1,6941,2462,2061,0
2,d,10000000,9998244,3162,1e-06,2500,2616,2500,3170,15,1,47550,-3,2061,0
2,d,10000000,9998244,3162,1e-06,2500,2617,2500,632,11,1,6952,525,2065,0
2,d,10000000,9998244,3162,1e-06,2500,2618,2500,662,11,1,7282,1135,2065,0
2,d,10000000,9998244,3162,1e-06,2500,2619,2500,646,11,1,7106,1773,2065,0
2,d,10000000,9998244,3162,1e-06,2500,2620,2500,647,11,1,7117,2398,2065,0
2,d,10000000,9998244,3162,1e-06,2500,2621,2500,3170,15,1,47550,-3,2065,0
2,d,10000000,9998244,3162,1e-06,2500,2622,2500,631,11,1,6941,478,2069,0
2,d,10000000,9998244,3162,1e-06,2500,2623,2500,663,11,1,7293,1086,2069,0
2,d,10000000,9998244,3162,1e-06,2500,2624,2500,632,11,1,6952,1725,2069,0
2,d,10000000,9998244,3162,1e-06,2500,2625,2500,646,11,1,7106,2335,2069,0
2,d,10000000,9998244,3162,1e-06,2500,2626,2500,3170,15,1,47550,-3,2069,0
2,d,10000000,9998244,3162,1e-06,2500,2627,2500,645,11,1,7095,400,2073,0
2,d,10000000,9998244,3162,1e-06,2500,2628,2500,661,11,1,7271,1021,2073,0
2,d,10000000,9998244,3162,1e-06,2500,2629,2500,647,11,1,7117,1661,2073,0
2,d,10000000,9998244,3162,1e-06,2500,2630,2500,646,11,1,7106,2286,2073,0
2,d,10000000,9998244,3162,1e-06,2500,2631,2500,3170,15,1,47550,-3,2073,0
2,d,10000000,9998244,3162,1e-06,2500,2632,2500,647,11,1,7117,365,2077,0
2,d,10000000,9998244,3162,1e-06,2500,2633,2500,664,11,1,7304,989,2077,0
2,d,10000000,9998244,3162,1e-06,2500,2634,2500,647,11,1,7117,1629,2077,0
2,d,10000000,9998244,3162,1e-06,2500,2635,2500,648,11,1,7128,2253,2077,0
2,d,10000000,9998244,3162,1e-06,2500,2636,2500,3169,15,1,47535,-2,2077,0
2,d,10000000,9998244,3162,1e-06,2500,2637,2500,647,11,1,7117,334,2081,0
2,d,10000000,9998244,3162,1e-06,2500,2638,2500,647,11,1,7117,958,2081,0
2,d,10000000,9998244,3162,1e-06,2500,2639,2500,645,11,1,7095,1583,2081,0
2,d,10000000,9998244,3162,1e-06,2500,2640,2500,632,11,1,6952,2205,2081,0
2,d,10000000,9998244,3162,1e-06,2500,2641,2500,3170,15,1,47550,-3,2081,0
2,d,10000000,9998244,3162,1e-06,2500,2642,2500,677,11,1,7447,256,2085,0
2,d,10000000,9998244,3162,1e-06,2500,2643,2500,646,11,1,7106,911,2085,0
2,d,10000000,9998244,3162,1e-06,2500,2644,2500,629,11,1,6919,1535,2085,0
2,d,10000000,9998244,3162,1e-06,2500,2645,2500,654,11,1,7194,2142,2085,0
2,d,10000000,9998244,3162,1e-06,2500,2646,2500,3170,15,1,47550,-3,2085,0
2,d,10000000,9998244,3162,1e-06,2500,2647,2500,630,11,1,6930,238,2089,0
2,d,10000000,9998244,3162,1e-06,2500,2648,2500,645,11,1,7095,845,2089,0
2,d,10000000,9998244,3162,1e-06,2500,2649,2500,644,11,1,7084,1470,2089,0
2,d,10000000,9998244,3162,1e-06,2500,2650,2500,663,11,1,7293,2093,2089,0
2,d,10000000,9998244,3162,1e-06,2500,2651,2500,3169,15,1,47535,-3,2089,0
